Effective Date,Ticker,Security Name,% Wgt,Market Value
31/05/2022,PLD US,PROLOGIS INC,0.27,1018961790
31/05/2022,PRU US,PRUDENTIAL FINANCIAL INC,0.11,432956638
31/05/2022,PTC US,PTC INC,0.04,132798753
31/05/2022,PEG US,PUBLIC SERVICE ENTERPRISE GP,0.1,372947387
31/05/2022,PSA US,PUBLIC STORAGE,0.14,542200996
31/05/2022,PHM US,PULTEGROUP INC,0.03,123498518
31/05/2022,PVH US,PVH CORP,0.01,54618162
31/05/2022,QRVO US,QORVO INC,0.03,130862826
31/05/2022,QCOM US,QUALCOMM INC,0.46,1743439116
31/05/2022,PWR US,QUANTA SERVICES INC,0.05,183163015
31/05/2022,DGX US,QUEST DIAGNOSTICS INC,0.05,181242147
31/05/2022,RL US,RALPH LAUREN CORP,0.01,52805170
31/05/2022,RJF US,RAYMOND JAMES FINANCIAL INC,0.05,196545167
31/05/2022,RTX US,RAYTHEON TECHNOLOGIES CORP,0.41,1534552982
31/05/2022,O US,REALTY INCOME CORP,0.11,416134973
31/05/2022,REG US,REGENCY CENTERS CORP,0.03,112207906
31/05/2022,REGN US,REGENERON PHARMACEUTICALS,0.2,766275711
31/05/2022,RF US,REGIONS FINANCIAL CORP,0.06,226901831
31/05/2022,RSG US,REPUBLIC SERVICES INC,0.08,302661895
31/05/2022,RMD US,RESMED INC,0.09,321367105
31/05/2022,RHI US,ROBERT HALF INTL INC,0.03,107877006
31/05/2022,ROK US,ROCKWELL AUTOMATION INC,0.07,266190220
31/05/2022,ROL US,ROLLINS INC,0.02,85114248
31/05/2022,ROP US,ROPER TECHNOLOGIES INC,0.13,501989769
31/05/2022,ROST US,ROSS STORES INC,0.09,325880810
31/05/2022,RCL US,ROYAL CARIBBEAN CRUISES LTD,0.04,140652973
31/05/2022,SPGI US,S&P GLOBAL INC,0.35,1335253343
31/05/2022,CRM US,SALESFORCE INC,0.45,1704835503
31/05/2022,SBAC US,SBA COMMUNICATIONS CORP,0.11,396879347
31/05/2022,SLB US,SCHLUMBERGER LTD,0.18,696667563
31/05/2022,SCHW US,SCHWAB (CHARLES) CORP,0.3,1136149816
31/05/2022,STX US,SEAGATE TECHNOLOGY HOLDINGS,0.05,183061028
31/05/2022,SEE US,SEALED AIR CORP,0.03,100335389
31/05/2022,SRE US,SEMPRA ENERGY,0.15,565204100
31/05/2022,NOW US,SERVICENOW INC,0.27,1009892270
31/05/2022,SHW US,SHERWIN-WILLIAMS CO/THE,0.18,696211117
31/05/2022,SBNY US,SIGNATURE BANK,0.04,146537415
31/05/2022,SPG US,SIMON PROPERTY GROUP INC,0.11,405485407
31/05/2022,SWKS US,SKYWORKS SOLUTIONS INC,0.05,193494869
31/05/2022,AOS US,SMITH (A.O.) CORP,0.02,86174144
31/05/2022,SNA US,SNAP-ON INC,0.03,128834622
31/05/2022,SEDG US,SOLAREDGE TECHNOLOGIES INC,0.04,155122852
31/05/2022,SO US,SOUTHERN CO/THE,0.23,866112176
31/05/2022,LUV US,SOUTHWEST AIRLINES CO,0.08,291993096
31/05/2022,SWK US,STANLEY BLACK & DECKER INC,0.05,207049008
31/05/2022,SBUX US,STARBUCKS CORP,0.26,975338244
31/05/2022,STT US,STATE STREET CORP,0.08,285255109
31/05/2022,STE US,STERIS PLC,0.07,246810851
31/05/2022,SYK US,STRYKER CORP,0.23,850421988
31/05/2022,SIVBQ US,SVB FINANCIAL GROUP,0.08,308164550
31/05/2022,SYF US,SYNCHRONY FINANCIAL,0.06,208553905
31/05/2022,SNPS US,SYNOPSYS INC,0.14,529029312
31/05/2022,SYY US,SYSCO CORP,0.12,463353405
31/05/2022,TROW US,T ROWE PRICE GROUP INC,0.08,314634807
31/05/2022,TMUS US,T-MOBILE US INC,0.22,845309585
31/05/2022,TTWO US,TAKE-TWO INTERACTIVE SOFTWRE,0.06,212472712
31/05/2022,TPR US,TAPESTRY INC,0.03,98378578
31/05/2022,TGT US,TARGET CORP,0.22,837750044
31/05/2022,TEL US,TE CONNECTIVITY LTD,0.12,456742560
31/05/2022,TDY US,TELEDYNE TECHNOLOGIES INC,0.05,203776270
31/05/2022,TFX US,TELEFLEX INC,0.04,144726314
31/05/2022,TER US,TERADYNE INC,0.05,191988940
31/05/2022,TSLA US,TESLA INC,1.81,6852830103
31/05/2022,TXN US,TEXAS INSTRUMENTS INC,0.47,1763280693
31/05/2022,TXT US,TEXTRON INC,0.04,155081182
31/05/2022,CI US,THE CIGNA GROUP,0.25,935867153
31/05/2022,TMO US,THERMO FISHER SCIENTIFIC INC,0.64,2415743650
31/05/2022,TJX US,TJX COMPANIES INC,0.22,819088325
31/05/2022,TSCO US,TRACTOR SUPPLY COMPANY,0.06,230547792
31/05/2022,TT US,TRANE TECHNOLOGIES PLC,0.09,348203473
31/05/2022,TDG US,TRANSDIGM GROUP INC,0.09,344529385
31/05/2022,TRV US,TRAVELERS COS INC/THE,0.12,466455777
31/05/2022,TRMB US,TRIMBLE INC,0.05,184218699
31/05/2022,TFC US,TRUIST FINANCIAL CORP,0.19,714518084
31/05/2022,TWTR US,TWITTER INC,0.09,340032528
31/05/2022,TYL US,TYLER TECHNOLOGIES INC,0.04,156590689
31/05/2022,TSN US,TYSON FOODS INC-CL A,0.08,284312368
31/05/2022,UDR US,UDR INC,0.04,154406954
31/05/2022,ULTA US,ULTA BEAUTY INC,0.07,249343831
31/05/2022,UAA US,UNDER ARMOUR INC-CLASS A,0.01,21677648
31/05/2022,UA US,UNDER ARMOUR INC-CLASS C,0.01,20621628
31/05/2022,UNP US,UNION PACIFIC CORP,0.4,1511922224
31/05/2022,UAL US,UNITED AIRLINES HOLDINGS INC,0.04,164625569
31/05/2022,UPS US,UNITED PARCEL SERVICE-CL B,0.38,1435371293
31/05/2022,URI US,UNITED RENTALS INC,0.06,232083036
31/05/2022,UNH US,UNITEDHEALTH GROUP INC,1.34,5052976408
31/05/2022,UHS US,UNIVERSAL HEALTH SERVICES-B,0.03,98180344
31/05/2022,USB US,US BANCORP,0.2,774112401
31/05/2022,VLO US,VALERO ENERGY CORP,0.15,570210451
31/05/2022,VTR US,VENTAS INC,0.06,244185640
31/05/2022,VRSN US,VERISIGN INC,0.05,182781953
31/05/2022,VRSK US,VERISK ANALYTICS INC,0.08,303649750
31/05/2022,VZ US,VERIZON COMMUNICATIONS INC,0.62,2325698427
31/05/2022,VRTX US,VERTEX PHARMACEUTICALS INC,0.19,736242041
31/05/2022,VFC US,VF CORP,0.05,175649797
31/05/2022,VTRS US,VIATRIS INC,0.04,159634675
31/05/2022,V US,VISA INC-CLASS A SHARES,1.01,3798332052
31/05/2022,VNT US,VONTIER CORP,0,27
31/05/2022,VNO US,VORNADO REALTY TRUST,0.02,59448571
31/05/2022,VMC US,VULCAN MATERIALS CO,0.06,235432052
31/05/2022,WAB US,WABTEC CORP,0.05,192217504
31/05/2022,WBA US,WALGREENS BOOTS ALLIANCE INC,0.09,338591396
31/05/2022,WMT US,WALMART INC,0.52,1965536632
31/05/2022,DIS US,WALT DISNEY CO/THE,0.58,2171836616
31/05/2022,WBD US,WARNER BROS DISCOVERY INC,0.12,439742374
31/05/2022,WM US,WASTE MANAGEMENT INC,0.17,657523574
31/05/2022,WAT US,WATERS CORP,0.06,216573589
31/05/2022,WEC US,WEC ENERGY GROUP INC,0.09,356633112
31/05/2022,WFC US,WELLS FARGO & CO,0.51,1921056106
31/05/2022,WELL US,WELLTOWER INC,0.11,418114604
31/05/2022,WST US,WEST PHARMACEUTICAL SERVICES,0.07,246976194
31/05/2022,WDC US,WESTERN DIGITAL CORP,0.05,205119880
31/05/2022,WRK US,WESTROCK CO,0.04,138567594
31/05/2022,WY US,WEYERHAEUSER CO,0.08,318827600
31/05/2022,WHR US,WHIRLPOOL CORP,0.03,119372781
31/05/2022,WMB US,WILLIAMS COS INC,0.13,484552755
31/05/2022,WTW US,WILLIS TOWERS WATSON PLC,0.07,278226142
31/05/2022,WRB US,WR BERKLEY CORP,0.04,160973165
31/05/2022,GWW US,WW GRAINGER INC,0.06,229508845
31/05/2022,WYNN US,WYNN RESORTS LTD,0.02,75399873
31/05/2022,XEL US,XCEL ENERGY INC,0.12,436537213
31/05/2022,XYL US,XYLEM INC,0.04,163362856
31/05/2022,YUM US,YUM! BRANDS INC,0.1,379152571
31/05/2022,ZBRA US,ZEBRA TECHNOLOGIES CORP-CL A,0.05,194353058
31/05/2022,ZBH US,ZIMMER BIOMET HOLDINGS INC,0.07,270097445
31/05/2022,ZION US,ZIONS BANCORP NA,0.02,93414522
31/05/2022,ZTS US,ZOETIS INC,0.23,871886068
29/04/2022,MMM US,3M CO,0.24,874326539
29/04/2022,ABT US,ABBOTT LABORATORIES,0.57,2130473769
29/04/2022,ABBV US,ABBVIE INC,0.74,2756441292
29/04/2022,ABMD US,ABIOMED INC,0.04,137497932
29/04/2022,ACN US,ACCENTURE PLC-CL A,0.54,2015066882
29/04/2022,ATVI US,ACTIVISION BLIZZARD INC,0.17,625203382
29/04/2022,ADBE US,ADOBE INC,0.53,1982625785
29/04/2022,AAP US,ADVANCE AUTO PARTS INC,0.04,132091578
29/04/2022,AMD US,ADVANCED MICRO DEVICES,0.4,1484104929
29/04/2022,AES US,AES CORP,0.04,143897330
29/04/2022,AFL US,AFLAC INC,0.1,364753770
29/04/2022,A US,AGILENT TECHNOLOGIES INC,0.1,382820203
29/04/2022,APD US,AIR PRODUCTS & CHEMICALS INC,0.15,547982915
29/04/2022,AKAM US,AKAMAI TECHNOLOGIES INC,0.05,193390847
29/04/2022,ALK US,ALASKA AIR GROUP INC,0.02,71938118
29/04/2022,ALB US,ALBEMARLE CORP,0.06,238493687
29/04/2022,ARE US,ALEXANDRIA REAL ESTATE EQUIT,0.08,281431189
29/04/2022,ALGN US,ALIGN TECHNOLOGY INC,0.06,225272826
29/04/2022,ALLE US,ALLEGION PLC,0.03,108367493
29/04/2022,LNT US,ALLIANT ENERGY CORP,0.04,155614789
29/04/2022,ALL US,ALLSTATE CORP,0.1,376932164
29/04/2022,GOOGL US,ALPHABET INC-CL A,1.96,7282342450
29/04/2022,GOOG US,ALPHABET INC-CL C,1.83,6775891273
29/04/2022,MO US,ALTRIA GROUP INC,0.29,1075348407
29/04/2022,AMZN US,AMAZON.COM INC,3.11,11541592427
29/04/2022,AMCR US,AMCOR PLC,0.05,193429780
29/04/2022,AEE US,AMEREN CORPORATION,0.07,253063780
29/04/2022,AAL US,AMERICAN AIRLINES GROUP INC,0.03,128354778
29/04/2022,AEP US,AMERICAN ELECTRIC POWER,0.14,529877640
29/04/2022,AXP US,AMERICAN EXPRESS CO,0.31,1140708495
29/04/2022,AIG US,AMERICAN INTERNATIONAL GROUP,0.14,514628450
29/04/2022,AMT US,AMERICAN TOWER CORP,0.31,1165155996
29/04/2022,AWK US,AMERICAN WATER WORKS CO INC,0.08,295775204
29/04/2022,AMP US,AMERIPRISE FINANCIAL INC,0.08,314714766
29/04/2022,ABC US,AMERISOURCEBERGEN CORP,0.07,241821936
29/04/2022,AME US,AMETEK INC,0.08,308719841
29/04/2022,AMGN US,AMGEN INC,0.38,1391298520
29/04/2022,APH US,AMPHENOL CORP-CL A,0.12,452325016
29/04/2022,ADI US,ANALOG DEVICES INC,0.23,860924771
29/04/2022,ANSS US,ANSYS INC,0.07,253949362
29/04/2022,AON US,AON PLC-CLASS A,0.18,656637359
29/04/2022,APA US,APA CORP,0.04,157454681
29/04/2022,AAPL US,APPLE INC,6.99,25931313594
29/04/2022,AMAT US,APPLIED MATERIALS INC,0.28,1040178853
29/04/2022,APTV US,APTIV PLC,0.08,304401782
29/04/2022,ADM US,ARCHER-DANIELS-MIDLAND CO,0.14,529780089
29/04/2022,ANET US,ARISTA NETWORKS INC,0.07,274667129
29/04/2022,AJG US,ARTHUR J GALLAGHER & CO,0.1,372821530
29/04/2022,AIZ US,ASSURANT INC,0.03,109728568
29/04/2022,T US,AT&T INC,0.39,1429656386
29/04/2022,ATO US,ATMOS ENERGY CORP,0.04,163019531
29/04/2022,ADSK US,AUTODESK INC,0.12,440415758
29/04/2022,ADP US,AUTOMATIC DATA PROCESSING,0.26,972701203
29/04/2022,AZO US,AUTOZONE INC,0.12,428455210
29/04/2022,AVB US,AVALONBAY COMMUNITIES INC,0.09,335914939
29/04/2022,AVY US,AVERY DENNISON CORP,0.04,158308000
29/04/2022,BKR US,BAKER HUGHES CO,0.08,298227180
29/04/2022,BALL US,BALL CORP,0.08,280404554
29/04/2022,BAC US,BANK OF AMERICA CORP,0.73,2692352144
29/04/2022,BK US,BANK OF NEW YORK MELLON CORP,0.09,330311859
29/04/2022,BBWI US,BATH & BODY WORKS INC,0.04,148093428
29/04/2022,BAX US,BAXTER INTERNATIONAL INC,0.1,375585427
29/04/2022,BDX US,BECTON DICKINSON AND CO,0.2,747111753
29/04/2022,BRK/B US,BERKSHIRE HATHAWAY INC-CL B,1.69,6272778338
29/04/2022,BBY US,BEST BUY CO INC,0.06,206631442
29/04/2022,BIO US,BIO-RAD LABORATORIES-A,0.03,116340032
29/04/2022,TECH US,BIO-TECHNE CORP,0.04,156191557
29/04/2022,BIIB US,BIOGEN INC,0.09,322650309
29/04/2022,BLK US,BLACKROCK INC,0.25,943770292
29/04/2022,BA US,BOEING CO/THE,0.23,867189469
29/04/2022,BKNG US,BOOKING HOLDINGS INC,0.26,963575847
29/04/2022,BWA US,BORGWARNER INC,0.03,93782512
29/04/2022,BXP US,BOSTON PROPERTIES INC,0.05,176628497
29/04/2022,BSX US,BOSTON SCIENTIFIC CORP,0.17,634097307
29/04/2022,BMY US,BRISTOL-MYERS SQUIBB CO,0.47,1741622701
29/04/2022,AVGO US,BROADCOM INC,0.66,2429803222
29/04/2022,BR US,BROADRIDGE FINANCIAL SOLUTIO,0.05,176925196
29/04/2022,BRO US,BROWN & BROWN INC,0.04,153181401
29/04/2022,BF/B US,BROWN-FORMAN CORP-CLASS B,0.04,130278164
29/04/2022,CHRW US,C.H. ROBINSON WORLDWIDE INC,0.04,147936903
29/04/2022,CDNS US,CADENCE DESIGN SYS INC,0.12,441461469
29/04/2022,CZR US,CAESARS ENTERTAINMENT INC,0.04,150409403
29/04/2022,CPT US,CAMDEN PROPERTY TRUST,0.05,172732752
29/04/2022,CPB US,CAMPBELL SOUP CO,0.03,102092993
29/04/2022,COF US,CAPITAL ONE FINANCIAL CORP,0.15,547537411
29/04/2022,CAH US,CARDINAL HEALTH INC,0.05,173307694
29/04/2022,KMX US,CARMAX INC,0.04,147837970
29/04/2022,CCL US,CARNIVAL CORP,0.04,146036030
29/04/2022,CARR US,CARRIER GLOBAL CORP,0.09,347511845
29/04/2022,CTLT US,CATALENT INC,0.05,172177924
29/04/2022,CAT US,CATERPILLAR INC,0.33,1206557368
29/04/2022,CBOE US,CBOE GLOBAL MARKETS INC,0.03,127399524
29/04/2022,CBRE US,CBRE GROUP INC - A,0.08,294878112
29/04/2022,CDW US,CDW CORP/DE,0.06,234526212
29/04/2022,CE US,CELANESE CORP,0.05,169454882
29/04/2022,CNC US,CENTENE CORP,0.13,496652532
29/04/2022,CNP US,CENTERPOINT ENERGY INC,0.06,203997651
29/04/2022,CDAY US,CERIDIAN HCM HOLDING INC,0.02,80020949
29/04/2022,CERN US,CERNER CORP,0.08,292657025
29/04/2022,CF US,CF INDUSTRIES HOLDINGS INC,0.06,220765138
29/04/2022,CRL US,CHARLES RIVER LABORATORIES,0.03,128271033
29/04/2022,CHTR US,CHARTER COMMUNICATIONS INC-A,0.15,542175253
29/04/2022,CVX US,CHEVRON CORP,0.86,3205920193
29/04/2022,CMG US,CHIPOTLE MEXICAN GRILL INC,0.12,431533052
29/04/2022,CB US,CHUBB LTD,0.25,942093698
29/04/2022,CHD US,CHURCH & DWIGHT CO INC,0.07,253304199
29/04/2022,CINF US,CINCINNATI FINANCIAL CORP,0.05,194450445
29/04/2022,CTAS US,CINTAS CORP,0.1,371820661
29/04/2022,CSCO US,CISCO SYSTEMS INC,0.59,2192891466
29/04/2022,C US,CITIGROUP INC,0.27,1013392616
29/04/2022,CFG US,CITIZENS FINANCIAL GROUP,0.06,206847045
29/04/2022,CTXS US,CITRIX SYSTEMS INC,0.04,131220590
29/04/2022,CLX US,CLOROX COMPANY,0.05,186358778
29/04/2022,CME US,CME GROUP INC,0.23,836794164
29/04/2022,CMS US,CMS ENERGY CORP,0.06,211097558
29/04/2022,KO US,COCA-COLA CO/THE,0.72,2666242392
29/04/2022,CTSH US,COGNIZANT TECH SOLUTIONS-A,0.12,449688879
29/04/2022,CL US,COLGATE-PALMOLIVE CO,0.19,687343633
29/04/2022,CMCSA US,COMCAST CORP-CLASS A,0.51,1909321878
29/04/2022,CMA US,COMERICA INC,0.03,116124372
29/04/2022,CAG US,CONAGRA BRANDS INC,0.05,177426865
29/04/2022,COP US,CONOCOPHILLIPS,0.36,1320430272
29/04/2022,ED US,CONSOLIDATED EDISON INC,0.09,347578855
29/04/2022,STZ US,CONSTELLATION BRANDS INC-A,0.12,428154273
29/04/2022,CEG US,CONSTELLATION ENERGY,0.06,204100442
29/04/2022,COO US,COOPER COS INC/THE,0.05,187988473
29/04/2022,CPRT US,COPART INC,0.07,256879572
29/04/2022,GLW US,CORNING INC,0.08,279046037
29/04/2022,CTVA US,CORTEVA INC,0.12,448068192
29/04/2022,COST US,COSTCO WHOLESALE CORP,0.67,2502903345
29/04/2022,CTRA US,COTERRA ENERGY INC,0.07,247273107
29/04/2022,CCI US,CROWN CASTLE INC,0.23,846597318
29/04/2022,CSX US,CSX CORP,0.22,806867509
29/04/2022,CMI US,CUMMINS INC,0.08,287319069
29/04/2022,CVS US,CVS HEALTH CORP,0.36,1340203701
29/04/2022,DHR US,DANAHER CORP,0.46,1696397716
29/04/2022,DRI US,DARDEN RESTAURANTS INC,0.05,181633144
29/04/2022,DVA US,DAVITA INC,0.02,70904540
29/04/2022,DE US,DEERE & CO,0.3,1123966728
29/04/2022,DAL US,DELTA AIR LINES INC,0.08,291190077
29/04/2022,XRAY US,DENTSPLY SIRONA INC,0.02,92391736
29/04/2022,DVN US,DEVON ENERGY CORP,0.1,387318372
29/04/2022,DXCM US,DEXCOM INC,0.11,417959362
29/04/2022,FANG US,DIAMONDBACK ENERGY INC,0.06,227214505
29/04/2022,DLR US,DIGITAL REALTY TRUST INC,0.12,440189569
29/04/2022,DFS US,DISCOVER FINANCIAL SERVICES,0.09,343747485
29/04/2022,DISH US,DISH NETWORK CORP-A,0.02,75138419
29/04/2022,DG US,DOLLAR GENERAL CORP,0.16,586928554
29/04/2022,DLTR US,DOLLAR TREE INC,0.1,387054994
29/04/2022,D US,DOMINION ENERGY INC,0.19,701964804
29/04/2022,DPZ US,DOMINO'S PIZZA INC,0.04,131938638
29/04/2022,DOV US,DOVER CORP,0.05,202889665
29/04/2022,DOW US,DOW INC,0.14,521025239
29/04/2022,DHI US,DR HORTON INC,0.06,239889117
29/04/2022,DTE US,DTE ENERGY COMPANY,0.07,268532803
29/04/2022,DUK US,DUKE ENERGY CORP,0.24,896258345
29/04/2022,DRE US,DUKE REALTY CORP,0.06,221339796
29/04/2022,DD US,DUPONT DE NEMOURS INC,0.1,361872562
29/04/2022,DXC US,DXC TECHNOLOGY CO,0.02,76490494
29/04/2022,EMN US,EASTMAN CHEMICAL CO,0.04,140592191
29/04/2022,ETN US,EATON CORP PLC,0.16,611363569
29/04/2022,EBAY US,EBAY INC,0.09,344180795
29/04/2022,ECL US,ECOLAB INC,0.12,445668504
29/04/2022,EIX US,EDISON INTERNATIONAL,0.07,276215651
29/04/2022,EW US,EDWARDS LIFESCIENCES CORP,0.19,701053882
29/04/2022,EA US,ELECTRONIC ARTS INC,0.1,355364853
29/04/2022,ELV US,ELEVANCE HEALTH INC,0.35,1290446470
29/04/2022,LLY US,ELI LILLY & CO,0.66,2462135909
29/04/2022,EMBC US,EMBECTA CORP,0,17732
29/04/2022,EMR US,EMERSON ELECTRIC CO,0.15,570153130
29/04/2022,ENPH US,ENPHASE ENERGY INC,0.06,229807937
29/04/2022,ETR US,ENTERGY CORP,0.07,252510849
29/04/2022,EOG US,EOG RESOURCES INC,0.2,725175927
29/04/2022,EPAM US,EPAM SYSTEMS INC,0.04,159317553
29/04/2022,EFX US,EQUIFAX INC,0.07,262124805
29/04/2022,EQIX US,EQUINIX INC,0.19,687321832
29/04/2022,EQR US,EQUITY RESIDENTIAL,0.08,293663652
29/04/2022,ESS US,ESSEX PROPERTY TRUST INC,0.06,226470918
29/04/2022,EL US,ESTEE LAUDER COMPANIES-CL A,0.18,651491209
29/04/2022,ETSY US,ETSY INC,0.03,125150163
29/04/2022,RE US,EVEREST RE GROUP LTD,0.03,115833669
29/04/2022,EVRG US,EVERGY INC,0.04,164170810
29/04/2022,ES US,EVERSOURCE ENERGY,0.09,317643676
29/04/2022,EXC US,EXELON CORP,0.13,483744168
29/04/2022,EXPE US,EXPEDIA GROUP INC,0.08,278702309
29/04/2022,EXPD US,EXPEDITORS INTL WASH INC,0.05,177949930
29/04/2022,EXR US,EXTRA SPACE STORAGE INC,0.07,268898070
29/04/2022,XOM US,EXXON MOBIL CORP,1.03,3831173533
29/04/2022,FFIV US,F5 INC,0.03,106377671
29/04/2022,FDS US,FACTSET RESEARCH SYSTEMS INC,0.04,161692162
29/04/2022,FAST US,FASTENAL CO,0.09,336174899
29/04/2022,FRT US,FEDERAL REALTY INVS TRUST,0.02,86740875
29/04/2022,FDX US,FEDEX CORP,0.14,514495528
29/04/2022,FIS US,FIDELITY NATIONAL INFO SERV,0.17,639633506
29/04/2022,FITB US,FIFTH THIRD BANCORP,0.07,271741219
29/04/2022,FRC US,FIRST REPUBLIC BANK/CA,0.08,283455178
29/04/2022,FE US,FIRSTENERGY CORP,0.07,262142437
29/04/2022,FISV US,FISERV INC,0.17,617226186
29/04/2022,FLT US,FLEETCOR TECHNOLOGIES INC,0.06,214612651
29/04/2022,FMC US,FMC CORP,0.05,180578195
29/04/2022,F US,FORD MOTOR CO,0.16,591238226
29/04/2022,FTNT US,FORTINET INC,0.11,414350747
29/04/2022,FTV US,FORTIVE CORP,0.06,217918962
29/04/2022,FBIN US,FORTUNE BRANDS INNOVATIONS I,0.03,103955674
29/04/2022,FOXA US,FOX CORP - CLASS A,0.03,122663547
29/04/2022,FOX US,FOX CORP - CLASS B,0.01,52142990
29/04/2022,BEN US,FRANKLIN RESOURCES INC,0.02,71444671
29/04/2022,FCX US,FREEPORT-MCMORAN INC,0.17,629736634
29/04/2022,GRMN US,GARMIN LTD,0.05,174704324
29/04/2022,IT US,GARTNER INC,0.07,255767969
29/04/2022,GEN US,GEN DIGITAL INC,0.04,153902626
29/04/2022,GNRC US,GENERAC HOLDINGS INC,0.04,146421232
29/04/2022,GD US,GENERAL DYNAMICS CORP,0.16,577424605
29/04/2022,GE US,GENERAL ELECTRIC CO,0.23,869967636
29/04/2022,GIS US,GENERAL MILLS INC,0.12,453499187
29/04/2022,GM US,GENERAL MOTORS CO,0.16,582009143
29/04/2022,GPC US,GENUINE PARTS CO,0.05,196996619
29/04/2022,GILD US,GILEAD SCIENCES INC,0.21,790145627
29/04/2022,GPN US,GLOBAL PAYMENTS INC,0.11,414038899
29/04/2022,GL US,GLOBE LIFE INC,0.03,97080761
29/04/2022,GS US,GOLDMAN SACHS GROUP INC,0.3,1098626966
29/04/2022,HAL US,HALLIBURTON CO,0.09,339769669
29/04/2022,HIG US,HARTFORD FINANCIAL SVCS GRP,0.07,248592968
29/04/2022,HAS US,HASBRO INC,0.03,119814172
29/04/2022,HCA US,HCA HEALTHCARE INC,0.15,544287604
29/04/2022,PEAK US,HEALTHPEAK PROPERTIES INC,0.05,186976775
29/04/2022,HSIC US,HENRY SCHEIN INC,0.03,119826385
29/04/2022,HSY US,HERSHEY CO/THE,0.09,347083446
29/04/2022,HES US,HESS CORP,0.08,300069237
29/04/2022,HPE US,HEWLETT PACKARD ENTERPRISE,0.06,212907873
29/04/2022,HLT US,HILTON WORLDWIDE HOLDINGS IN,0.12,457694603
29/04/2022,HOLX US,HOLOGIC INC,0.05,193710692
29/04/2022,HD US,HOME DEPOT INC,0.9,3329870616
29/04/2022,HON US,HONEYWELL INTERNATIONAL INC,0.38,1408063130
29/04/2022,HRL US,HORMEL FOODS CORP,0.04,156785562
29/04/2022,HST US,HOST HOTELS & RESORTS INC,0.04,152915639
29/04/2022,HWM US,HOWMET AEROSPACE INC,0.04,139347718
29/04/2022,HPQ US,HP INC,0.11,421002473
29/04/2022,HUM US,HUMANA INC,0.16,603893860
29/04/2022,JBHT US,HUNT (JB) TRANSPRT SVCS INC,0.04,152005245
29/04/2022,HBAN US,HUNTINGTON BANCSHARES INC,0.05,201490086
29/04/2022,HII US,HUNTINGTON INGALLS INDUSTRIE,0.02,90266007
29/04/2022,IEX US,IDEX CORP,0.04,152521699
29/04/2022,IDXX US,IDEXX LABORATORIES INC,0.1,387352361
29/04/2022,ITW US,ILLINOIS TOOL WORKS,0.16,597550200
29/04/2022,ILMN US,ILLUMINA INC,0.13,491355634
29/04/2022,INCY US,INCYTE CORP,0.04,149205931
29/04/2022,IR US,INGERSOLL-RAND INC,0.05,188320024
29/04/2022,INTC US,INTEL CORP,0.51,1884192265
29/04/2022,ICE US,INTERCONTINENTAL EXCHANGE IN,0.19,689731470
29/04/2022,IP US,INTERNATIONAL PAPER CO,0.05,191345169
29/04/2022,IPG US,INTERPUBLIC GROUP OF COS INC,0.04,135783784
29/04/2022,IBM US,INTL BUSINESS MACHINES CORP,0.34,1258621087
29/04/2022,IFF US,INTL FLAVORS & FRAGRANCES,0.09,327116867
29/04/2022,INTU US,INTUIT INC,0.34,1258717275
29/04/2022,ISRG US,INTUITIVE SURGICAL INC,0.25,908735050
29/04/2022,IVZ US,INVESCO LTD,0.02,66362718
29/04/2022,IPGP US,IPG PHOTONICS CORP,0.01,36166283
29/04/2022,IQV US,IQVIA HOLDINGS INC,0.12,441679567
29/04/2022,IRM US,IRON MOUNTAIN INC,0.04,165093646
29/04/2022,JKHY US,JACK HENRY & ASSOCIATES INC,0.04,148934996
29/04/2022,9990213D US,JACOBS ENGINEERING GROUP INC,0.05,190838077
29/04/2022,SJM US,JM SMUCKER CO/THE,0.04,156902610
29/04/2022,JNJ US,JOHNSON & JOHNSON,1.36,5043068209
29/04/2022,JCI US,JOHNSON CONTROLS INTERNATION,0.12,446492379
29/04/2022,JPM US,JPMORGAN CHASE & CO,1.01,3744435279
29/04/2022,JNPR US,JUNIPER NETWORKS INC,0.03,108391291
29/04/2022,K US,KELLOGG CO,0.05,183974971
29/04/2022,KEY US,KEYCORP,0.05,190390093
29/04/2022,KEYS US,KEYSIGHT TECHNOLOGIES IN,0.07,273320023
29/04/2022,KMB US,KIMBERLY-CLARK CORP,0.13,494469839
29/04/2022,KIM US,KIMCO REALTY CORP,0.04,165808635
29/04/2022,KMI US,KINDER MORGAN INC,0.1,374129634
29/04/2022,KLAC US,KLA CORP,0.14,512770190
29/04/2022,KHC US,KRAFT HEINZ CO/THE,0.09,319777392
29/04/2022,KR US,KROGER CO,0.1,383204872
29/04/2022,LHX US,L3HARRIS TECHNOLOGIES INC,0.13,482823017
29/04/2022,LH US,LABORATORY CRP OF AMER HLDGS,0.06,237467763
29/04/2022,LRCX US,LAM RESEARCH CORP,0.19,689697874
29/04/2022,LW US,LAMB WESTON HOLDINGS INC,0.03,101391187
29/04/2022,LVS US,LAS VEGAS SANDS CORP,0.03,129297356
29/04/2022,LDOS US,LEIDOS HOLDINGS INC,0.04,153851053
29/04/2022,LEN US,LENNAR CORP-A,0.06,212224718
29/04/2022,LNC US,LINCOLN NATIONAL CORP,0.03,108254962
29/04/2022,LIN US,LINDE PLC,0.46,1697345660
